7,5,6,6,5,4,5,6,6,1,1,2,2,2,2,2,2,1,1,3,4,4,3,3,5,2,2,2,1,6,7,6,3,3,3,5,4,2,4,1,2,3,5,4,4,4,4,5,5,4,6,6,5,4,6,6,4,4,4,14,1,-0.188296208671884,9.49200940227084
6,6,5,5,5,2,2,2,3,3,3,-9999,3,4,2,3,3,3,3,3,6,5,7,7,7,1,1,1,1,2,3,5,2,4,3,-9999,-9999,3,3,3,3,5,5,4,2,3,4,3,4,4,4,4,1,2,2,3,2,2,5,14,0,0.0264728898240918,10.0371526862169
6,3,3,6,6,4,5,6,5,5,3,4,3,5,5,4,3,4,3,6,3,3,4,5,7,3,3,3,3,5,4,5,3,3,3,5,4,2,4,3,4,4,3,4,6,5,6,5,5,3,6,5,4,3,3,4,7,5,2,17,1,0.00849736124824975,8.07084358683461
5,5,4,4,5,4,4,4,5,5,5,4,5,4,4,5,5,5,5,2,2,2,3,4,2,5,4,2,2,2,3,4,5,4,4,3,3,4,6,4,3,3,4,4,3,2,5,4,6,6,6,6,3,7,5,2,1,2,4,52,0,0.0070593256732655,14.2064280271073
6,5,7,6,5,6,4,3,4,5,5,5,6,6,5,6,6,5,5,1,6,4,1,2,-9999,4,6,6,5,6,6,4,1,3,2,6,5,6,5,4,6,5,5,6,5,6,6,-9999,-9999,-9999,-9999,-9999,5,3,2,2,4,3,4,14,0,-0.344868869293065,8.81519186426997
5,5,5,2,4,3,3,4,4,5,4,4,2,3,3,1,1,3,3,3,4,5,2,3,5,2,2,1,1,4,5,5,3,6,4,4,4,2,5,3,5,4,4,4,5,5,4,5,4,4,2,3,3,2,5,4,2,6,3,13,0,-0.0102115179969415,9.64897587564164
7,5,7,6,6,1,1,6,6,6,4,6,3,5,6,6,5,6,6,1,1,1,1,1,1,4,4,4,4,6,7,7,3,6,2,6,6,4,4,3,6,6,7,7,5,1,7,7,6,6,1,7,5,2,1,2,1,2,3,13,0,0.0749015017725864,8.71650296123905
5,4,5,3,4,4,3,5,5,5,2,3,2,4,3,4,2,5,4,5,4,4,1,3,6,2,2,2,2,6,5,5,3,5,4,5,5,2,4,4,6,3,6,4,5,4,6,6,6,5,7,4,5,4,4,3,3,4,4,14,0,-0.0215180898070092,8.8230147441958
6,4,4,5,5,6,5,6,6,6,2,6,6,5,6,4,4,4,6,-9999,-9999,-9999,-9999,6,5,7,6,6,7,5,-9999,-9999,5,6,-9999,-9999,-9999,5,5,6,3,5,5,5,5,6,6,5,4,5,3,6,5,4,5,5,5,6,3,13,1,0.267325763588608,9.52156805800298
7,4,7,5,5,7,2,6,7,6,4,6,6,5,6,6,6,6,6,1,1,7,1,1,-9999,4,6,6,2,7,6,6,1,-9999,-9999,-9999,7,4,4,4,6,7,6,6,7,6,7,7,6,6,7,-9999,7,5,4,2,2,4,4,13,0,-0.0431176638651373,9.16004657792172
7,6,2,7,7,7,4,7,7,5,4,5,6,6,6,6,4,7,5,2,-9999,2,2,7,5,4,3,3,4,7,7,7,4,4,4,6,7,5,4,4,5,4,7,7,7,7,7,6,5,4,6,6,7,4,5,2,6,3,2,13,1,0.00301384333005428,8.78442252529529
5,6,-9999,5,-9999,6,6,6,5,4,6,6,6,1,6,2,6,2,2,0,0,0,0,0,0,6,6,-9999,-9999,7,6,6,-9999,-9999,-9999,-9999,-9999,5,6,3,5,4,4,7,6,6,6,6,6,6,6,-9999,5,4,6,5,2,-9999,3,13,1,-0.19798755105769,9.85400314743722
6,6,3,5,6,7,7,5,5,7,6,7,5,5,6,5,4,6,5,5,5,5,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,5,7,6,6,7,7,7,7,6,6,6,6,6,5,6,7,6,6,6,6,5,9,52,1,0.0918348926681393,13.8215139017814
6,4,4,4,5,5,4,6,6,7,4,6,7,6,5,4,5,5,6,1,1,1,1,1,1,1,1,1,1,6,6,4,2,2,2,4,4,1,5,1,7,6,5,3,5,5,5,6,6,6,6,6,6,6,6,6,6,4,-9999,2,1,-2.58213599647294,6.60014257104148
6,6,5,5,7,6,6,6,6,6,4,5,6,5,5,4,5,2,6,6,5,5,5,5,5,3,3,3,3,7,6,6,5,5,6,7,7,4,5,4,6,5,5,7,7,6,7,6,7,5,6,6,7,5,6,6,3,4,2,10,1,3.6514445020004,5.70932265503182
7,7,7,7,1,7,-9999,1,7,7,7,7,7,1,7,7,7,7,7,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,1,7,7,-9999,-9999,-9999,7,7,7,4,1,6,7,6,4,4,7,7,7,7,-9999,-9999,7,7,7,1,6,6,2,-9999,2,13,1,-0.729470094005368,7.62422828484558
6,7,5,5,6,5,2,6,4,5,7,6,5,5,5,4,5,6,5,4,4,3,4,4,4,4,4,4,4,4,4,3,4,5,4,3,4,4,5,5,5,4,5,4,2,4,5,5,2,2,2,2,3,1,5,2,2,4,8,52,0,0.167949545587895,13.8847148337704
7,4,3,4,5,6,3,5,5,4,4,2,2,2,2,2,2,5,4,4,7,6,6,6,6,5,6,5,5,7,7,7,2,5,5,7,6,2,4,4,6,6,6,6,4,4,4,2,6,2,6,6,5,7,2,2,1,5,4,13,0,0.0456007701535636,9.83250699261903
6,3,4,3,5,4,4,5,5,4,5,3,3,5,5,5,5,4,5,3,3,2,1,2,5,4,4,3,2,7,6,6,1,3,3,5,6,3,4,3,7,6,7,6,1,2,2,3,3,2,2,2,1,1,2,2,2,2,3,13,0,0.000841759610608361,9.84862473708694
6,4,7,5,7,7,6,7,6,6,3,5,4,5,4,4,4,4,6,7,1,1,4,-9999,-9999,5,4,4,4,7,7,6,7,5,4,4,5,5,5,5,6,6,6,6,7,6,7,-9999,6,2,2,7,1,2,5,7,1,7,6,37,0,0.0588880872214165,10.7957335119262
7,4,7,4,7,5,6,7,7,6,3,5,4,5,4,4,4,4,6,6,2,2,2,6,-9999,5,4,4,4,7,7,6,7,6,6,6,7,5,5,5,6,6,6,6,7,4,7,6,7,-9999,3,-9999,1,4,6,3,1,6,6,37,0,0.0588880872214165,10.7957335119262
6,2,5,3,5,3,2,4,6,5,4,5,4,5,6,5,5,6,6,3,6,5,2,2,6,4,5,4,2,6,6,6,3,6,5,7,7,3,6,5,5,6,5,6,4,5,6,3,6,2,3,5,2,4,5,3,6,3,3,12,0,0.0819352313314378,8.94990591090639
7,5,2,7,7,4,4,2,6,5,5,4,4,4,5,5,5,5,5,4,2,2,7,6,6,3,3,4,4,4,5,5,2,7,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,6,3,3,4,4,6,6,6,26,1,0.0313713133635342,11.1199505994351
5,4,3,2,1,2,3,5,3,5,3,3,3,2,7,5,2,5,3,5,4,3,6,6,5,5,5,4,5,5,4,5,3,3,3,2,4,4,4,4,6,4,4,5,6,7,7,3,6,2,1,1,2,3,4,5,6,3,7,12,0,0.0560230333548706,11.7944443338411
6,5,5,6,5,6,3,7,7,5,4,5,3,3,4,3,2,4,3,3,5,1,1,2,5,4,4,4,4,5,7,5,3,3,3,-9999,-9999,3,3,4,5,4,4,4,-9999,-9999,-9999,6,5,7,3,1,4,4,5,3,2,5,2,12,0,-0.679892109002736,8.79893767120127
7,4,7,5,5,6,2,7,6,6,5,6,4,6,5,5,2,5,5,2,2,1,1,1,6,4,3,3,2,6,4,6,2,6,3,7,7,3,5,4,5,5,4,4,7,7,7,7,7,4,7,7,-9999,7,7,7,6,5,2,15,1,-1.07987963471956,7.08212866592692
6,6,5,2,6,5,4,5,5,5,4,4,4,6,5,5,5,6,6,5,5,5,5,4,4,6,4,2,4,7,6,7,4,4,3,6,7,2,4,4,7,6,6,6,6,4,5,5,6,2,2,6,4,6,6,3,4,1,5,12,0,0.218761549492216,9.25730983205034
6,5,5,4,7,6,5,7,7,7,5,5,4,5,6,4,4,5,5,4,6,6,4,5,6,4,4,5,2,6,7,7,5,6,5,7,7,3,4,5,7,6,6,5,6,6,7,6,6,7,3,5,4,3,4,3,2,4,4,12,0,0.0415849610289878,9.65056111137462
6,6,6,5,6,5,5,5,6,5,6,5,3,6,5,5,5,4,5,4,4,4,5,5,5,3,4,3,4,6,6,6,4,5,5,5,5,3,4,4,7,6,7,7,6,5,5,5,5,5,5,5,6,4,5,5,5,6,3,11,1,-0.725225017224354,8.29419962885315
4,4,4,4,4,4,4,4,4,5,5,5,5,6,4,4,4,3,4,4,4,5,4,4,4,6,6,6,6,5,4,5,5,6,6,4,6,6,6,6,6,5,4,4,6,6,6,5,4,5,6,6,3,3,5,5,5,5,3,12,1,0.19206494202155,9.04541331651098
7,2,5,4,6,3,3,5,5,6,6,4,5,6,6,4,3,6,5,6,6,4,5,6,7,5,6,4,5,5,6,6,6,6,4,7,7,4,5,4,6,6,6,6,6,4,5,4,5,3,4,6,4,2,6,4,3,6,5,12,1,-0.00411736810481481,11.0135490481811
7,5,5,2,7,4,5,6,4,1,4,1,1,1,1,1,1,1,1,2,6,4,1,2,6,3,2,2,1,5,5,4,3,3,4,5,4,1,5,5,4,1,6,5,5,4,5,5,6,2,4,4,6,6,6,6,6,6,2,12,1,-0.333709199867844,6.44667174711096
4,4,4,4,4,4,4,4,4,2,1,5,2,3,4,2,2,3,3,4,4,4,4,4,4,4,3,3,3,6,6,6,4,4,4,4,4,2,4,4,3,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,4,4,5,52,0,-9999,-9999
6,6,6,6,6,7,7,7,4,6,4,3,2,6,6,6,4,6,5,2,2,1,1,2,5,2,2,2,2,7,6,6,4,4,4,6,4,2,5,5,6,6,6,6,7,7,7,7,5,5,2,6,7,4,6,6,3,4,2,10,1,-0.318860080132049,6.64196515294645
7,5,5,3,2,3,6,2,7,5,3,4,5,5,3,5,4,3,5,1,1,1,5,5,4,3,3,2,2,5,7,7,2,7,7,7,6,2,7,7,6,4,6,7,2,4,6,5,2,2,1,2,4,5,5,3,3,5,2,11,1,0.156322682205278,7.98493962023663
7,-9999,6,5,6,2,6,6,6,4,2,4,4,4,4,4,3,5,5,-9999,-9999,5,1,1,-9999,4,4,2,4,7,6,5,4,4,4,5,6,5,6,4,6,5,6,5,5,6,7,6,7,6,7,7,7,2,5,3,4,3,9,52,0,-3.31542028276091,15.3086983667012
-9999,-9999,5,3,2,4,-9999,3,5,4,2,5,2,2,3,2,5,6,4,-9999,-9999,1,-9999,-9999,-9999,4,2,3,1,7,7,-9999,-9999,3,3,-9999,-9999,2,7,2,6,4,4,4,6,3,6,3,5,5,3,-9999,-9999,-9999,-9999,3,1,1,2,11,0,0.246436039626242,7.42044582935764
5,2,6,2,5,5,4,5,5,4,5,4,2,3,4,4,3,2,5,2,3,2,5,6,6,2,2,1,1,5,4,5,1,5,4,6,-9999,2,7,4,5,6,5,5,5,2,2,2,6,6,1,6,5,5,5,2,5,5,3,15,1,-9999,-9999
7,4,7,5,7,7,4,6,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,1,1,1,6,5,6,4,4,3,6,7,4,4,4,4,4,4,4,7,7,7,6,6,4,7,6,7,7,7,5,6,6,1,7,1,-0.113314716761014,6.48157712927643
6,1,4,2,6,2,4,7,5,6,4,5,3,5,4,6,5,5,4,1,7,7,1,4,6,1,5,2,3,5,4,4,7,6,6,4,6,3,7,4,5,5,5,5,7,7,7,6,6,6,3,6,5,4,3,2,2,2,4,11,0,0.000478270674384775,9.59634399459268
7,5,7,7,7,7,4,7,7,7,5,7,6,5,7,7,4,6,6,4,6,6,1,1,5,3,3,3,1,6,6,4,3,3,3,7,6,1,1,1,7,6,6,4,5,6,6,6,6,6,5,5,7,4,4,4,5,4,4,10,1,-13.6524274834543,7.93514005836188
5,1,3,3,5,4,4,4,4,5,4,5,5,6,5,5,4,4,5,4,4,-9999,5,5,-9999,4,5,4,5,6,6,6,-9999,6,-9999,-9999,-9999,4,6,4,6,4,5,5,7,5,5,5,5,5,5,5,1,5,6,4,0,5,5,21,0,-0.0223347027540937,8.72740549335104
7,6,6,5,7,6,6,4,6,5,5,5,5,3,3,2,2,2,3,3,6,5,2,6,4,4,4,4,4,6,6,5,5,4,4,6,6,4,7,-9999,-9999,-9999,-9999,-9999,7,6,7,4,3,1,1,2,5,2,2,3,2,2,3,11,0,0.0343997151507974,8.27771698548113
6,5,6,5,5,4,5,5,5,5,4,3,3,3,3,4,3,4,4,1,3,4,1,1,5,6,5,3,3,5,5,5,5,7,4,5,4,4,5,4,6,6,5,5,3,5,6,5,5,5,4,6,5,3,3,2,2,3,3,11,0,0.0822907564695538,8.68321597524069
5,2,5,5,5,5,4,6,5,6,2,6,4,6,6,5,4,6,6,-9999,5,3,-9999,-9999,5,5,4,4,4,5,5,6,6,6,6,6,6,6,5,4,6,6,5,6,7,7,7,6,5,4,2,4,5,3,5,4,4,3,2,11,0,-9999,-9999
6,3,6,7,7,5,7,-9999,6,5,4,5,5,5,4,4,5,5,5,3,2,2,2,2,4,3,4,3,2,5,5,5,3,6,6,5,6,4,4,4,4,4,4,4,6,7,7,6,6,6,5,6,3,3,4,5,4,6,5,52,1,0.0547864643430192,9.83571714781782
7,4,6,5,5,6,6,7,7,1,2,1,2,2,2,2,3,1,2,-9999,-9999,-9999,-9999,-9999,-9999,4,4,4,4,7,6,5,-9999,6,6,7,7,2,2,2,2,2,3,3,7,7,7,7,5,7,4,7,7,7,7,7,5,6,2,11,1,0.112871286122368,8.43914515971987
6,5,6,6,7,6,3,5,5,1,2,1,2,2,2,2,3,1,2,-9999,-9999,4,5,5,4,4,4,4,4,7,7,7,3,5,6,7,7,2,2,2,2,2,3,3,7,7,7,7,6,6,4,6,7,5,5,5,5,5,2,11,1,0.112871286122368,8.43914515971987
7,5,6,6,6,7,7,5,5,7,7,7,7,7,7,4,4,5,7,4,4,4,2,2,4,3,4,4,4,6,4,5,4,6,4,4,4,5,5,5,7,7,7,7,7,7,7,6,4,4,2,7,7,6,5,5,6,6,4,10,1,-0.0785774866572727,8.67101238773748
6,2,7,7,7,1,1,7,7,5,3,7,3,5,3,5,2,7,5,-9999,7,7,1,1,-9999,2,3,3,1,7,6,6,3,2,-9999,-9999,5,2,6,4,6,6,5,4,5,7,7,7,6,4,7,-9999,5,1,5,3,1,1,2,10,0,-1.1778648689986,7.84889470882568
5,6,5,7,7,4,6,-9999,7,5,5,4,4,6,6,4,4,6,6,4,4,4,4,5,5,4,4,4,4,6,4,5,4,5,5,6,6,4,4,4,6,4,4,4,4,5,5,4,5,6,5,6,5,2,4,2,2,2,3,6,0,-0.0810057615914619,9.44526228524641
7,5,7,7,6,6,6,7,7,7,4,7,5,7,7,6,6,6,7,3,4,5,5,4,5,4,3,3,3,6,6,6,3,6,5,7,7,3,4,4,3,7,5,6,5,6,7,5,6,6,6,6,6,6,6,6,6,6,3,10,1,-0.371540893091941,9.69795059154204
6,7,3,3,7,6,4,6,7,4,4,2,2,5,6,5,6,5,3,1,7,4,1,6,4,7,7,2,5,7,7,7,4,4,5,7,7,2,5,6,6,3,6,7,7,6,4,6,7,2,2,6,7,5,3,3,2,4,5,10,0,0.329860110489115,10.5989431776975
6,4,6,5,6,-9999,5,-9999,6,5,2,7,4,4,5,4,3,3,6,2,2,1,1,1,-9999,5,5,3,4,6,5,5,3,2,3,7,7,2,3,3,6,4,4,3,7,7,7,7,5,5,7,5,7,7,7,3,7,3,3,10,1,-0.134365088733081,7.62827440633793
7,4,3,3,6,5,6,7,7,5,2,5,5,6,6,5,5,6,6,4,3,3,1,6,4,2,2,3,2,7,2,6,2,2,3,3,3,3,3,2,6,4,4,5,6,7,7,7,4,4,6,6,5,3,5,5,7,5,3,11,1,0.0354147488379785,7.06090545847581
5,4,3,3,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,3,3,3,4,4,5,-9999,-9999,4,-9999,-9999,3,3,4,5,5,4,4,2,5,6,6,5,4,6,5,4,5,6,7,6,2,5,35,1,-9999,-9999
6,3,3,3,3,5,5,6,6,4,4,4,4,4,4,4,4,5,4,4,5,5,5,6,6,3,3,3,3,5,6,5,6,6,5,5,5,3,3,4,5,5,4,4,4,3,4,6,5,5,4,5,5,6,6,5,4,6,5,35,1,-9999,-9999
7,3,6,4,1,7,4,1,7,7,6,7,6,6,6,7,4,7,7,-9999,-9999,-9999,7,7,7,6,5,4,7,1,7,7,1,7,4,6,6,3,7,4,4,5,7,7,5,1,7,1,7,2,2,2,6,2,4,4,1,7,3,44,0,0.0765720126940024,8.50665788950085
7,3,7,5,5,6,3,5,6,6,4,6,4,5,5,4,5,5,5,-9999,-9999,1,3,2,7,7,4,4,4,7,6,6,2,6,5,6,6,4,4,4,6,5,6,6,7,6,7,3,4,4,1,5,6,3,6,1,3,6,2,21,1,0.287450344964785,8.95374057212298
6,5,5,4,5,5,0,6,6,5,4,6,5,3,4,4,3,3,5,-9999,-9999,-9999,6,5,6,3,3,1,6,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3,4,4,7,4,4,4,6,3,5,4,6,5,3,5,3,3,6,2,2,3,2,21,0,-0.0554519228251602,8.54985397365579
6,5,6,5,6,5,5,-9999,5,5,5,5,4,4,4,3,4,2,5,-9999,-9999,-9999,-9999,5,-9999,5,5,5,5,6,6,6,-9999,5,-9999,-9999,-9999,3,6,5,4,4,4,4,-9999,5,6,5,6,-9999,2,6,5,3,4,3,4,5,6,19,0,-9999,-9999
4,4,3,4,4,4,4,5,5,6,6,6,5,-9999,5,4,3,3,5,6,6,6,5,6,6,7,7,6,6,6,6,6,4,5,5,4,4,4,4,6,5,5,5,5,4,4,0,4,4,4,3,3,3,6,4,6,6,6,5,52,1,-9999,-9999
7,5,6,6,7,5,5,6,6,6,5,5,4,5,5,5,4,3,5,4,3,2,2,4,5,4,4,3,4,4,4,4,3,5,4,6,5,3,4,4,5,5,6,5,5,3,6,6,3,5,6,6,6,5,5,5,5,6,4,13,1,-9999,-9999
4,3,2,6,7,5,4,6,5,7,1,7,3,1,7,1,3,1,7,4,5,4,2,2,2,4,1,1,1,6,6,6,6,5,5,6,6,4,7,4,7,7,7,7,5,5,7,-9999,6,5,4,6,3,3,5,4,3,4,2,11,0,-9999,-9999
5,6,6,4,7,6,6,4,4,4,6,6,5,6,4,2,3,4,4,6,6,6,4,5,6,4,1,1,1,5,5,5,4,5,4,5,5,3,5,5,6,4,5,5,5,5,5,4,5,5,5,5,4,3,3,4,2,4,4,25,0,-9999,-9999
6,4,6,4,6,4,4,5,6,7,4,5,5,7,5,5,5,5,6,7,4,4,5,5,5,4,5,6,5,6,6,6,6,7,4,-9999,-9999,4,7,5,5,5,5,6,4,4,4,-9999,6,3,6,5,4,2,2,2,3,3,7,52,0,-9999,-9999
6,7,5,7,5,5,4,7,7,5,5,5,4,4,5,5,4,5,4,5,4,4,4,4,4,4,3,2,4,7,7,7,4,6,6,6,6,1,1,1,6,4,6,6,7,6,6,7,7,7,7,7,5,3,2,3,2,2,9,23,0,-9999,-9999
3,2,3,2,3,5,2,5,2,5,4,7,6,5,4,2,4,5,4,2,4,2,4,3,4,3,3,3,5,3,2,3,3,2,4,2,4,4,6,5,6,4,5,5,3,2,4,0,2,5,4,3,3,4,2,4,4,2,3,11,0,-9999,-9999
